"FOURNISSEUR_NOM","FOURNISSEUR_CODE","DATE_CREATION","Title","Image","Description"
A10,37.200317,01/12/2022,Porte-chargeur P.A. double,https://www.vsmdiffusion.fr/763-large_default/porte-chargeur-pa-double.jpg,Caractèristiques : Tissu CORDURA® 1000 deniersPour ceinturon 50 mm de largeFermeture bouton-pression 2 positionsBouton-pression de 20mm Ø recouvert de gomme anti-dérapanteFixation par système M.O.L.L.E. avec passant auto-agrippant et passant anti-arrachement
A10,37.200315,01/12/2022,Porte-chargeur P.A. simple,https://www.vsmdiffusion.fr/2187-large_default/porte-chargeur-pa-simple.jpg,Caractèristiques : Tissu CORDURA® 1000 deniersPour ceinturon 50 mm de largeBouton-pression de 20mm Ørecouvert de gomme anti-dérapanteFixation par système MOLLEavec passant auto-agrippant etpassant anti-arrachement
A10,37.086395,01/12/2022,Porte-gants noir Cordura,https://www.vsmdiffusion.fr/3186-large_default/porte-gants-noir.jpg,Caractéristiques :Tissu CORDURA® 1000 deniers Se fixe facilement à tout ceinturon par passant résistant également en Cordura® Attache réglable par auto-agrippant
A10,01.072253,18/04/2023,Porte-Képi Transall,https://www.vsmdiffusion.fr/7322-large_default/porte-kepi.jpg,"Caractéristiques : Poignée de transport Compartiment intérieur doublé en feutrine et équipé d'une bande ajustable par auto-agrippant amovible. Miroir intérieur amovible par auto-agrippant Poche extérieur avec zip Dimensions :  L.29,5 x P.22 x H.12cmPoids :  540gr Coloris : Noir, Vert OD ou Tan"
A10,37.200323,01/12/2022,Porte-menottes administratives noir,https://www.vsmdiffusion.fr/3670-large_default/porte-menottes-administratives-noir.jpg,Composition : Tissu CORDURA® 1000 deniers Caractéristiques : Pour ceinturon 50 mm de large Bouton-pression 2 positions de 20mm Ø recouvert de gomme anti-dérapante Fixation par système M.O.L.L.E. avec passant auto-agrippant et passant anti-arrachement
A10,01.072259,01/10/2022,Portefeuille + Etiquette Transall,https://www.vsmdiffusion.fr/7336-large_default/porte-kepi.jpg,"Caractéristiques : 2 poches extérieures avec zip5 poches intérieures compatibles pour passeport, carte d'indentité, documents militaires, carte bancaire... Velcro intérieur à personnaliser Vendu avec une étiquette bagage à complèter au verso par les informations personnelles  Dimensions :  L.15 x P.1,5 x H.11cmPoids :  100gr Coloris : Noir, Vert OD ou Tan"
TREESCO,PHPU001,05/11/2022,Pull de chasse ProHunt Muntjac - Kaki,https://www.madeinchasse.com/media/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/p/h/phpu001-pull-muntjac-kaki-34-2020.jpg,"Le pull ProHunt Muntjac Kaki est un pull de chasse double couche coupe-vent, chaud et confortable."
VANOS,131391,18/11/2022,Sweat Enfant Camouflage,https://www.quaerius.com/35897-large_default/sweat-enfant-camouflage.jpg,
TREESCO,1567,05/11/2022,Pull de chasse Percussion col rond brodé Logo,https://www.madeinchasse.com/media/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/1/5/1567-pull-col-rond-kaki-percussion-face-2018.jpg,Le pull de chasse à col rond brodé logo de Percussion est un pull col rond avec une broderie du logo Percussion sur la poitrine.
TREESCO,LVPU121,05/11/2022,Pull de chasse Ligne Verney-Carron Fox rond,https://www.madeinchasse.com/media/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/i/cis-lvpu121-fox-rond-0.jpg,Le pull de chasse Fox de Ligne Verney-Carron est un pull à col rond avec renforts aux épaules et aux coudes.
TREESCO,1566,05/11/2022,Pull de chasse Percussion col cheminée brodé Logo,https://www.madeinchasse.com/media/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/1/5/1566-pull-brode-col-camionneur-kaki-percussion-face-2018.jpg,Le pull de chasse à col cheminée brodé logo de Percussion est un pull boutonné avec une broderie du logo Percussion sur la poitrine.
TREESCO,LVPU125,05/11/2022,Pull de chasse Ligne Verney-Carron Fox zippé,https://www.madeinchasse.com/media/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/l/v/lvpu125-pull-fox-zippe-marron-34-2017.jpg,Le pull de chasse Fox zippé de Ligne Verney-Carron est un pull à col zippé avec renforts aux épaules et aux coudes.
A10,01.202146,06/01/2024,Réchaud à gaz Tac-Boil,https://www.vsmdiffusion.fr/7066-large_default/rechaud-a-gaz-tac-boil.jpg,"Caractéristiques : Doté d'un système d'allumage piézoélectrique et simple d'utilisation, le réchaud à gaz TAC-BOIL est idéal pour une utilisation lors de tous vos bivouacs tactiques. Il est doté d'une valve de réglage pour un contrôle précis de l'ébullition. Les supports dentelés contribuent à stabiliser le récipient. La valve de réglage et les supports dentelés se replient le long du brûleur pour faciliter son rangement. Le sac de transport en polyester avec cordon de serrage permet de protéger efficacement le réchaud pendant le déplacement. Son utilisation est recommandée avec le trépied stabilisateur, le parevent et les récipients la gamme TAC-BOIL. Matériaux : acier inoxydable, aluminium, cuivreSystème d'allumage: piézoélectriqueType de combustible: gaz butane / propaneType de cartouches: cartouches de gaz butane / propane à valve filetée et conformes à la norme EN417Puissance: 229 g/h / 3 300 WAutonomie: avec une cartouche de gaz de 100 g = 31 min, 230 g = 65 min, 450 g = 127 minEncombrement en transport?: diamètre 5,3 x H. 7,2 cmTaille dépliée?: diamètre 10,7 x H. 8,5 cmPoids total sans la cartouche de gaz : 85 g Garantie 1 anConforme à la norme CELivré sans cartouche de gazUsage extérieur uniquementConseils d'entretien : nettoyage avec une éponge ou un chiffon doux, non abrasifNe pas mettre au lave-vaisselle"
HIGHLANDER,BP001,15/11/2023,Large Webbing Backpack,https://cdn.shopify.com/s/files/1/0618/6264/1948/products/BP001-BE-01.jpg?v=1679402591,"Made from washed canvas, the Large Webbing Backpack has a classic design and looks good anywhere, from the forests of Glentress to the streets of Edinburgh. With a large main compartment, you have plenty of room for your daily essentials, and adjustable shoulder strap make¬†the Large Webbing Backpack comfortable to carry with you wherever your day takes you."
HELIKON-TEX,BL-RHF-PO-010CA,13/09/2022,SummerSale,https://www.helikon-tex.com/media/catalog/product/cache/4/image/265x/9df78eab33525d08d6e5fb8d27136e95/b/l/bl-rhf-po-0162a.jpeg,
Brandit,8007,16/09/2022,Brandit Sac à dos US Cooper Medium vert olive,http://www.military1st.fr/media/catalog/product/b/r/brandit_us_cooper_rucksack_medium_olive_01.jpg,"Structure solide et résistante à l'eau Deux compartiments principaux séparés Toutes les poches principales sont dotées d'une fermeture Éclair à double curseur Bretelles rembourrées ajustables Sac bien rembourré Composition : 100 % polyester, revêtement en PVC Dimensions extérieures : 45 x 32 x 20 cm Poids : 1010 g"
Brandit,8008,16/09/2022,Brandit Sac à dos US Cooper Large noir,http://www.military1st.fr/media/catalog/product/b/r/brandit_US_COOPER_RUCKSACK_large_BLACK_ALL_1.jpg,"Structure solide et résistante à l'eau Deux compartiments principaux séparés Poche arrière avec auto-agrippant pour poche d'hydratation Bretelles rembourrées ajustables Sac bien rembourré Composition : 100 % nylon, revêtement en PVC Dimensions extérieures : 52 x 30 x 32 cm Poids : 1200 g"
VANOS,359502,23/11/2022,Sac Para 2,https://www.quaerius.com/16120-large_default/sac-para-2-fostex-garments.jpg,
VANOS,359503,18/11/2022,Sac Para 3,https://www.quaerius.com/16133-large_default/sac-para-3-fostex-garments.jpg,
VANOS,359504,23/11/2022,Sac Para 4,https://www.quaerius.com/16144-large_default/sac-para-4-fostex-garments.jpg,
VANOS,359505,23/11/2022,Sac Para 5,https://www.quaerius.com/16149-large_default/sac-para-5-fostex-garments.jpg,
VANOS,359506,23/11/2022,Sac Para 6,https://www.quaerius.com/16160-large_default/sac-para-6-fostex-garments.jpg,
PROMODIS,9112,24/09/2022,SAC TACTICAL REPORT,https://www.promodis.net/media/catalog/product/cache/ac970df93b99532c0b37d662b2202a24/s/a/sac-tactical-report-9112-master_9112_DEB_WEB.JPG,"Grande classe !Sac reporter tactique de commandement et d'école avec un grand compartiment molletonné et emplacement sécurisé pour ordinateur portable, un grand rabat avec étui carte état-major intégré et des poches commandement permettant de ranger le petitmatériel, les outils de topographie et les accessoires."
HIGHLANDER,ACC034,05/10/2023,"Sl Military Hydration Bladder, 2L",https://cdn.shopify.com/s/files/1/0618/6264/1948/files/ACC034-OG.jpg?v=1705666474,"Stay hydrated on the move with the 2 litre premium hydration bladder with Microban to protect against bacteria. Fits neatly into most packs with the hose clipping onto your shoulder strap. No need to stop and unpack bottles, drink from the straw and keep moving."
HIGHLANDER,ACC035,05/10/2023,"Sl Military Hydration Bladder, 3L",https://cdn.shopify.com/s/files/1/0618/6264/1948/files/ACC035-OG.jpg?v=1705666500,"Stay hydrated on the move with the¬†3 litre premium hydration bladder with Microban to protect against bacteria..¬†Fits neatly into most packs with the hose clipping onto your shoulder strap. No need to stop and unpack bottles, drink from the straw and keep moving."
MP-SEC,SNU-SCSE3,16/11/2022,Softie Elite 3 (-5°/-10°),https://www.catalogue.mp-sec.fr/media/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/d/u/duvet-softie-elite-3.jpg,Sac de couchage sarcophage léger et flexible parfaitement adapté pour une utilisation polyvalente grâce à son panneau d'expansion intégré permettant d'augmenter le volume interne du duvet. Vous pourrez ainsi contrôler la température et le confort du duvet avec ce soufflet d'extension. La présence de clips au pied du duvet offre la possibilité de réduire la longueur de 220 cm à 175 cm. Ce clip permet aussi de le suspendre pour l'aérer par exemple. Le fond du sac est renforcé en polyester afin de dormir avec les chaussures.
MP-SEC,SNU-SCSE4,16/11/2022,Softie Elite 4 (-10°/-15°),https://www.catalogue.mp-sec.fr/media/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/d/u/duvet-softie-elite-4.jpg,Sac de couchage sarcophage flexible pour les basses températures en dessous de 0 °C parfaitement adapté grâce à son panneau d'expansion intégré permettant d'augmenter le volume interne du duvet. Vous pourrez ainsi contrôler la température et le confort du duvet avec ce soufflet d'extension. La présence de clips au pied du duvet offre la possibilité de réduire la longueur de 220 cm à 175 cm. Ce clip permet aussi de le suspendre pour l'aérer par exemple. Le fond du sac est renforcé en polyester afin de dormir avec les chaussures.
MP-SEC,SNU-SCSE5,17/11/2022,Softie Elite 5 (-15°/-20°),https://www.catalogue.mp-sec.fr/media/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/d/u/duvet-softie-elite-5.jpg,Sac de couchage sarcophage flexible pour les basses températures en dessous de 0°c parfaitement adapté grâce à son panneau d'expansion intégré permettant d'augmenter le volume interne du duvet. Vous pourrez ainsi contrôler la température et le confort du duvet avec ce soufflet d'extension. La présence de clips au pied du duvet offre la possibilité de réduire la longueur de 220 cm à 175 cm.
PROMODIS,2686,24/09/2022,SAC DE COUCHAGE X-PRO EXTREME,https://www.promodis.net/media/catalog/product/cache/ac970df93b99532c0b37d662b2202a24/s/a/sac-de-couchage-x-pro-extreme-2686_2686_DEB_WEB_5.jpg,"Grands froids !Sac de couchage militaire haut de gamme testé en France en laboratoire (IFTH) et offrant une résistance au froid  de -10°C en confort et -20°C en extrême, pour un poids de 2kg. Sa longueur de 230cm permet aux grands gabarits de dormirconfortablement, tout en maintenant un volume d'air chaud au niveau des pieds. Son fond imperméable évite les remontées d'humidité du sol, garantissant ainsi le niveau de protection au froid.Sac type sarcophage* Fermeture rapide avec bande anti-pincement* Collerette anti-froid* Housse de compression* Poids : +/- 1950g* Température confort : -10°C* Température extrême : -20°CCes températures ont été certifiées par un laboratoire français spécialiséNous vous proposons un sac de couchage militaire haut de gamme à un prix imbattable.MILITAIREOUTDOOR"
MP-SEC,SNU-SCJB,16/11/2022,Jungle Bag (7°/2°),https://www.catalogue.mp-sec.fr/media/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/j/u/jungle-bag-3.jpg,"Sac de couchage léger avec une moustiquaire pour vous protéger des insectes piqueurs. Son garnissage en Travelsoft lui procure une bonne respirabilité et une bonne évacuation de l'humidité sans avoir besoin d'ouvrir le sac entièrement, une solution idéale sous les tropiques quand il fait chaud et humide. Totalement ouvert, il devient polyvalent grâce à sa forme carrée qui le transforme en couette ou en couverture d'appoint pour les zones tempérées."
A10,01.072247,29/09/2022,Sac de voyage 45L Transall,https://www.vsmdiffusion.fr/7307-large_default/sac-de-transport-90l.jpg,"Caractéristiques : Fond du sac renforcé 2 options de portabe : port main ou port sac à dos Bandoulière amovible et réglable 2 anses de transport avec patte de maintien à scratch. Grand compartiment central 2 compartiments latéraux dont un compartiment range-chaussures 2 poches latérales avec zip 3 poches intérieures avec zip en mesh Transport sécurisé gràce à un anneau de fermeture pour cadenas Vendu avec un étiquette bagage à complèter au verso par les informations personnelles Dimensions :  L.55 x P.29 x H.27cmPoids :  1kg Coloris : Noir, Vert OD ou Tan"
A10,01.072244,29/09/2022,Sac de transport 90L Transall,https://www.vsmdiffusion.fr/7230-large_default/sac-de-transport-90l.jpg,"Caractéristiques : Fond du sac renforcé 2 options de portabe : port main ou port sac à dos Confort de portable : Bretelles réglables et rembourrées, peuvent être rangées dans leur compartiment respecif. Dos rembourré Sangle pectorale réglable 2 poignées sur les cotés 2 anses de trasport avec patte de maintien à scratch. Spacieux compartiment central 2 compartiments latéraux dont un compartiment ranger-chaussures 4 poches latérales avec zip 3 poches intérieures en mesh Transport sécurisé gràce à un anneau de fermeture pour cadenas Vendu avec un étiquette bagage à complèter au verso par les informations personnelles Dimensions :  L.71 x P.35 x H.36cmPoids :  1,8kg Coloris : Noir, Vert OD ou Tan"
HIGHLANDER,RUC256,03/11/2023,"Cargo Holdall Bag, 30L",https://cdn.shopify.com/s/files/1/0618/6264/1948/products/RUC256-DE_fd0936ed-579a-46a3-9213-43f6916c29f5.jpg?v=1670847453,"Our Cargo Holdall Bag is a spacious bag ready for city travel. It can handle a few knocks on the way, with extra tough 600D fabric protecting your gear. Plus grab handles and a shoulder strap make it comfortable to carry on and off transport."
